"gene" "pval" "padj" "logfc" "method"
"Tex30" "Tex30" 0.193105474834389 0.411211657143135 -0.0443140436292723 "edgeR"
"Ercc5" "Ercc5" 0.560830859460378 0.765531648750951 0.0184251726152214 "edgeR"
"Wdr75" "Wdr75" 0.670137774745452 0.833694012920493 -0.014748616731127 "edgeR"
"Slc39a10" "Slc39a10" 0.0503729129044926 0.167209697452385 0.084840608846089 "edgeR"
"Tmeff2" "Tmeff2" 0.000449171866405325 0.00433957208668898 -0.132627921278729 "edgeR"
"Myo1b" "Myo1b" 0.290017957637402 0.524871046440646 0.0359509355455633 "edgeR"
"Gls" "Gls" 0.438683058952756 0.667893095273148 0.037334950809308 "edgeR"
"Nab1" "Nab1" 0.677846317187398 0.837703614040033 -0.016457581368536 "edgeR"
"Inpp1" "Inpp1" 0.381828062572262 0.619557273219287 0.0387371195156698 "edgeR"
"Hibch" "Hibch" 0.972336985820918 0.987807297788213 -0.00119531807277322 "edgeR"
"Asnsd1" "Asnsd1" 0.0788882138460568 0.22931282258169 0.0890383610514274 "edgeR"
"Dnah7a" "Dnah7a" 0.184913102797945 0.399568252853151 -0.0471604576302768 "edgeR"
"Gtf3c3" "Gtf3c3" 0.238158406378499 0.468223734546273 0.0396465002424578 "edgeR"
"Sf3b1" "Sf3b1" 0.00280102893154371 0.019490379781663 0.158301846025357 "edgeR"
"Coq10b" "Coq10b" 0.631909379748127 0.811692654722868 -0.0207791416298266 "edgeR"
"Hspd1" "Hspd1" 0.119375574854703 0.304011236819061 -0.0818826035138692 "edgeR"
"Hspe1" "Hspe1" 2.73863575868354e-20 2.48695859908807e-18 0.304091371484513 "edgeR"
"Mob4" "Mob4" 0.0014658547081525 0.0115560897541605 -0.177491871552888 "edgeR"
"Rftn2" "Rftn2" 0.33708362723819 0.577420711988246 0.0447322593843084 "edgeR"
"Satb2" "Satb2" 0.530806380578177 0.744804054364487 -0.0312206746955017 "edgeR"
"Tyw5" "Tyw5" 0.193885168804144 0.412250207765539 -0.0554318132909364 "edgeR"
"9430016H08Rik" "9430016H08Rik" 0.642282681874551 0.81871641076191 0.0214623460091114 "edgeR"
"Spats2l" "Spats2l" 0.363019885890434 0.602390309747955 0.0416031561618731 "edgeR"
"Bzw1" "Bzw1" 6.69577130195698e-07 1.3724418091497e-05 -0.25082930207756 "edgeR"
"Ppil3" "Ppil3" 0.886120400720609 0.944126017696984 0.00732070412489404 "edgeR"
"Nif3l1" "Nif3l1" 0.665858263736577 0.831117880797757 0.0174307531658749 "edgeR"
"Orc2" "Orc2" 0.788587333778931 0.89841599690806 0.00895223229996461 "edgeR"
"Fam126b" "Fam126b" 0.444184313167306 0.672841693974294 0.0285383613781289 "edgeR"
"Ndufb3" "Ndufb3" 0.761586177692608 0.886231831105721 0.012847898300681 "edgeR"
"Cflar" "Cflar" 0.600981998243255 0.792108185816114 0.0205643657223581 "edgeR"
"Trak2" "Trak2" 0.575528894773788 0.77624446157307 -0.0271532916690088 "edgeR"
"Stradb" "Stradb" 0.204378423981375 0.424170056750848 -0.0674500285214949 "edgeR"
"Tmem237" "Tmem237" 0.0285324386008353 0.113275838287183 -0.0941737767038325 "edgeR"
"Sumo1" "Sumo1" 2.51124024471093e-17 1.78372648668873e-15 -0.398250177911858 "edgeR"
"Nop58" "Nop58" 0.0150164997252375 0.0715803116470788 0.12500973043881 "edgeR"
"Bmpr2" "Bmpr2" 0.522570501083087 0.740089795691311 0.031628227719971 "edgeR"
"Fam117b" "Fam117b" 0.213608755164483 0.436340891101936 0.0550220092583674 "edgeR"
"Ica1l" "Ica1l" 0.801563987435277 0.904154095261113 -0.012729539697448 "edgeR"
"Wdr12" "Wdr12" 0.905161297182867 0.952144742813767 0.00589477080106131 "edgeR"
"Nbeal1" "Nbeal1" 0.179083762063341 0.391571749174766 -0.0443659622247833 "edgeR"
"Cyp20a1" "Cyp20a1" 0.179783741669491 0.392504127430593 -0.0651118930715686 "edgeR"
"Abi2" "Abi2" 0.0261095008682473 0.106357667119317 -0.123260641265331 "edgeR"
"Raph1" "Raph1" 0.0763077270328281 0.223532721001841 -0.067146800255284 "edgeR"
"Ino80d" "Ino80d" 0.000517525657313879 0.00489160614699574 0.139657282042744 "edgeR"
"Ndufs1" "Ndufs1" 0.734531788205739 0.873306438281069 -0.01839914266801 "edgeR"
"Eef1b2" "Eef1b2" 9.71720156509784e-40 2.17847512587537e-37 0.483974403482497 "edgeR"
"Zdbf2" "Zdbf2" 0.00330242394318003 0.022079766419733 0.110665680311723 "edgeR"
"Fastkd2" "Fastkd2" 0.504508810478378 0.72604738342465 -0.0215596917816761 "edgeR"
"Klf7" "Klf7" 0.00572680564183388 0.0338140770983673 0.153046354107061 "edgeR"
