"gene" "pval" "padj" "logfc" "method"
"176" "Gigyf2" 1.08750004820689e-102 4.08467295593521e-102 -0.18709582851039 "limmavoom"
"177" "Ngef" 1.30633146861922e-49 2.09468528294016e-49 -0.166683817720276 "limmavoom"
"178" "Dgkd" 1.49876539637939e-62 2.77546281714656e-62 -0.139697516618601 "limmavoom"
"179" "Arl4c" 8.9773500991382e-57 1.55451386944768e-56 -0.174604050162609 "limmavoom"
"180" "Agap1" 8.78848802711324e-36 1.21107593366328e-35 -0.14829956842678 "limmavoom"
"181" "Cops8" 2.50250227698696e-54 4.2361848360322e-54 -0.213334107775375 "limmavoom"
"182" "Lrrfip1" 3.01415653524226e-65 5.75247645220217e-65 -0.156225397730714 "limmavoom"
"183" "Ramp1" 4.60155525683207e-30 5.94695683886025e-30 -0.263420226953555 "limmavoom"
"184" "Ube2f" 2.96309044624636e-66 5.71891602404395e-66 -0.177437139771093 "limmavoom"
"185" "Ilkap" 2.629516902246e-50 4.25155606416786e-50 -0.217958239042399 "limmavoom"
"186" "Hes6" 1.30679512794736e-29 1.68130348778594e-29 -0.163064777659809 "limmavoom"
"187" "Asb1" 3.18038374270261e-129 4.74346631396019e-128 -0.165312573100432 "limmavoom"
"188" "Hdac4" 1.28865166919973e-123 1.26988833445589e-122 -0.157655917351345 "limmavoom"
"189" "Ndufa10" 5.61052279288289e-09 6.02543271199729e-09 -0.152450607971416 "limmavoom"
"190" "Myeov2" 1.66443076913406e-21 1.97561653503768e-21 0.287238781343194 "limmavoom"
"191" "Gpc1" 2.91588457943601e-107 1.27241824652518e-106 -0.146311641866496 "limmavoom"
"192" "Dusp28" 5.44504381291179e-105 2.1859398049149e-104 -0.164331422290941 "limmavoom"
"193" "Rnpepl1" 1.13380496306263e-55 1.94219598973526e-55 -0.130431515702993 "limmavoom"
"194" "Capn10" 2.32710801348574e-54 3.94207152036522e-54 -0.165215558051235 "limmavoom"
"195" "Kif1a" 3.26679094972968e-48 5.16324262466639e-48 0.474837691349552 "limmavoom"
"196" "Mterf4" 4.04527064011626e-120 3.21738044037628e-119 -0.153777930836093 "limmavoom"
"197" "Ppp1r7" 8.616686340114e-41 1.25719153557002e-40 -0.174741550548523 "limmavoom"
"198" "Hdlbp" 7.97989274542239e-67 1.55058912664302e-66 -0.147223049648158 "limmavoom"
"199" "Sept2" 3.94815326023044e-40 5.69900432372096e-40 -0.18892365280153 "limmavoom"
"200" "Stk25" 5.34662889648225e-67 1.04230205715662e-66 -0.285070598776322 "limmavoom"
"201" "Bok" 1.16579239555052e-19 1.36100807903653e-19 -0.178990914682702 "limmavoom"
"202" "Thap4" 2.17927073284182e-124 2.24627704560449e-123 -0.168493981792858 "limmavoom"
"203" "Atg4b" 1.34873197322715e-87 3.53260429935436e-87 -0.169645883832342 "limmavoom"
"204" "Dtymk" 7.69037459378007e-30 9.91922821570986e-30 -0.217453172761498 "limmavoom"
"205" "Fam174a" 8.75733765621191e-62 1.6063702466291e-61 -0.208507907080643 "limmavoom"
"206" "D1Ertd622e" 1.63635017472363e-96 5.19432573162271e-96 -0.17924229179705 "limmavoom"
"207" "Gin1" 3.73596014058497e-113 2.15102552556634e-112 -0.154075785062031 "limmavoom"
"208" "Pam" 2.54388814353082e-98 8.39459684530363e-98 -0.185553377232619 "limmavoom"
"209" "Rnf152" 1.1679368124398e-105 4.8098614767182e-105 -0.167036480642777 "limmavoom"
"210" "2310035C23Rik" 7.59147664124313e-111 3.89287015184262e-110 -0.160080156294349 "limmavoom"
"211" "Phlpp1" 1.80579884854612e-137 5.86190087758819e-136 -0.162996749945502 "limmavoom"
"212" "Kdsr" 3.80935073612488e-137 1.21459031915377e-135 -0.160751007230568 "limmavoom"
"213" "Vps4b" 8.91553325751832e-118 6.35154275962626e-117 -0.165056575679771 "limmavoom"
"214" "Tsn" 1.04947775373427e-12 1.15368578076765e-12 -0.146627229548039 "limmavoom"
"215" "Nifk" 3.56453095590619e-63 6.64206365653792e-63 -0.159513606668539 "limmavoom"
"216" "Clasp1" 4.30311624878988e-99 1.44728344907729e-98 -0.161433480669118 "limmavoom"
"217" "Ralb" 9.68347644504072e-98 3.15769363712373e-97 -0.200608990720585 "limmavoom"
"218" "Ptpn4" 3.55462858630046e-134 8.3064838690943e-133 -0.168344203882118 "limmavoom"
"219" "Dbi" 1.60261809186075e-05 1.68161213851236e-05 0.0868139264622071 "limmavoom"
"220" "3110009E18Rik" 8.76249105568645e-108 3.91664241953237e-107 -0.152332837248718 "limmavoom"
"221" "Celrr" 2.97016341549596e-115 1.8691186265586e-114 -0.159291404090903 "limmavoom"
"222" "Insig2" 1.76696118785402e-90 4.8980601088349e-90 -0.162864486882024 "limmavoom"
"223" "Ddx18" 2.71173968177326e-42 4.01859543008497e-42 -0.146232445933462 "limmavoom"
"224" "Dpp10" 2.96073833546815e-119 2.26926675412912e-118 -0.165349352454055 "limmavoom"
"225" "Actr3" 9.75035584172392e-40 1.40234668822228e-39 -0.225312193744526 "limmavoom"
"226" "Lypd1" 6.35088832846736e-53 1.05612593575394e-52 -0.159655475546456 "limmavoom"
"227" "2900009J06Rik" 6.875279897758e-58 1.20594762803217e-57 -0.151663318083097 "limmavoom"
"228" "R3hdm1" 2.35929284947599e-44 3.56477820179881e-44 -0.143033437969156 "limmavoom"
"229" "Ubxn4" 6.68600735546459e-10 7.21284462678241e-10 -0.0868572928179726 "limmavoom"
"230" "Mcm6" 1.03625550431657e-97 3.37453335813305e-97 -0.142812633881583 "limmavoom"
"231" "Dars" 1.92291138324767e-60 3.46955891937091e-60 -0.176623738791685 "limmavoom"
"232" "Yod1" 1.17969501035118e-125 1.31619471294858e-124 -0.173471350217172 "limmavoom"
"233" "Eif2d" 1.82171404444307e-98 6.03926827857421e-98 -0.169820469237222 "limmavoom"
"234" "Srgap2" 2.19532642065661e-68 4.3578505096266e-68 -0.149025434095856 "limmavoom"
"235" "Nucks1" 0.389691864773978 0.393642556728881 -0.0228958034149094 "limmavoom"
"236" "Klhdc8a" 2.38476171730873e-88 6.34815605193797e-88 -0.168498342337474 "limmavoom"
"237" "Tmcc2" 1.14920369712773e-32 1.52702117488318e-32 -0.151127757122467 "limmavoom"
"238" "Lrrn2" 4.44171886359688e-111 2.30071416082629e-110 -0.174732222521743 "limmavoom"
"239" "Mdm4" 5.14018724132548e-108 2.32361079201443e-107 -0.149929250540806 "limmavoom"
"240" "Snrpe" 0.028809890612121 0.0295049472164677 0.0602442642105697 "limmavoom"
"241" "Atp2b4" 6.80339196295623e-119 5.13223280149821e-118 -0.156873195331627 "limmavoom"
"242" "Adora1" 1.34930676199429e-64 2.55676880891364e-64 -0.164638989350624 "limmavoom"
"243" "Ppfia4" 2.27847678102311e-78 5.13534163589688e-78 -0.175576262619058 "limmavoom"
"244" "Tmem183a" 6.54489163363253e-23 7.86878709228754e-23 -0.173907677321986 "limmavoom"
"245" "Adipor1" 3.06439576192112e-58 5.39351697645293e-58 -0.227777857904248 "limmavoom"
"246" "Klhl12" 4.44249017043528e-132 8.43132922822824e-131 -0.161945310454785 "limmavoom"
"247" "Rabif" 3.2798241783836e-67 6.40431645501469e-67 -0.195067811022685 "limmavoom"
"248" "Kdm5b" 2.15970946767105e-40 3.12941945487217e-40 -0.117140336144235 "limmavoom"
"249" "Ppp1r12b" 2.42984775006695e-83 5.92512840210071e-83 -0.148429467761754 "limmavoom"
"250" "Arl8a" 1.35835051907573e-18 1.57072962989189e-18 -0.215266291035531 "limmavoom"
"251" "Gpr37l1" 5.4449007562906e-44 8.20107453823825e-44 -0.163372628593373 "limmavoom"
"252" "Rnpep" 2.03729810408164e-95 6.28897444005237e-95 -0.179604034560918 "limmavoom"
"253" "Timm17a" 2.0798074764252e-32 2.75642690483546e-32 -0.18973351796607 "limmavoom"
"254" "Shisa4" 2.83772467869306e-25 3.49250932320193e-25 -0.182492239994466 "limmavoom"
"255" "Ipo9" 2.31543476062834e-119 1.78804402290072e-118 -0.168325792937938 "limmavoom"
"256" "Nav1" 3.58845730370297e-06 3.78470930561087e-06 -0.0771972807400546 "limmavoom"
"257" "Csrp1" 2.11469886333305e-46 3.26746707851633e-46 -0.172912247770685 "limmavoom"
"258" "Phlda3" 1.13239863785969e-36 1.57774865566234e-36 -0.137917432594558 "limmavoom"
"259" "Tmem9" 4.46561503147398e-88 1.18128031842899e-87 -0.183701522084811 "limmavoom"
"260" "Kif21b" 3.85007763985615e-32 5.08570373565237e-32 -0.161173066149984 "limmavoom"
"261" "Camsap2" 1.63392254071178e-44 2.47242360410595e-44 -0.14920430518391 "limmavoom"
