"gene" "pval" "padj" "logfc" "method"
"Bmpr2" "Bmpr2" 0.275379183798878 0.510747224553555 0 "monocle"
"Fam117b" "Fam117b" 0.171936823351484 0.38570192955708 0 "monocle"
"Ica1l" "Ica1l" 0.85561010119464 0.936159898939113 0 "monocle"
"Wdr12" "Wdr12" 0.612476533912121 0.795871026126079 0 "monocle"
"Nbeal1" "Nbeal1" 0.261625807982552 0.498646000655373 0 "monocle"
"Cyp20a1" "Cyp20a1" 0.361315947487227 0.601690844594118 0 "monocle"
"Abi2" "Abi2" 0.0458563368989837 0.162492703950224 0 "monocle"
"Raph1" "Raph1" 0.0702925144532171 0.218207918081947 0 "monocle"
"Ino80d" "Ino80d" 0.000116907076589447 0.00141193832904494 0 "monocle"
"Ndufs1" "Ndufs1" 0.991641086499711 0.996502753123536 0 "monocle"
"Eef1b2" "Eef1b2" 9.15238188620691e-32 1.45909305892552e-29 0 "monocle"
"Zdbf2" "Zdbf2" 0.00248009378579892 0.0178995903614904 0 "monocle"
"Fastkd2" "Fastkd2" 0.475739677688209 0.698660480600862 0 "monocle"
"Klf7" "Klf7" 0.00408956083343843 0.0267199902786345 0 "monocle"
"Creb1" "Creb1" 0.58186392239809 0.777314769281429 0 "monocle"
"Idh1" "Idh1" 0.0432975540160687 0.156010372933841 0 "monocle"
"Map2" "Map2" 0.0347479747965204 0.133520070267936 0 "monocle"
"Rpe" "Rpe" 0.0280889219940701 0.113911772970864 0 "monocle"
"Acadl" "Acadl" 0.27121987186221 0.507229238983184 0 "monocle"
"Lancl1" "Lancl1" 0.120144311002336 0.308819522440257 0 "monocle"
"Atic" "Atic" 0.810337589051227 0.91233561393331 0 "monocle"
"Xrcc5" "Xrcc5" 0.031962838184414 0.125751786111195 0 "monocle"
"March4" "March4" 0.0720962797520539 0.221637124262827 0 "monocle"
"Igfbp2" "Igfbp2" 3.18545957573178e-05 0.000464481443014223 0 "monocle"
"Igfbp5" "Igfbp5" 0.287787603795689 0.525065961959066 0 "monocle"
"Arpc2" "Arpc2" 0.0102292914280677 0.0532953656130056 0 "monocle"
"Aamp" "Aamp" 0.832611211733245 0.923350260159885 0 "monocle"
"Pnkd" "Pnkd" 0.0839237393657615 0.243851318837575 0 "monocle"
