"gene" "pval" "padj" "logfc" "method"
"Ddx3x" "Ddx3x" 0.0032619652566614 1 -0.0753796227105394 "seurat"
"Zfp260" "Zfp260" 0.00327181221558798 1 -0.0664457862580933 "seurat"
"Ptpn1" "Ptpn1" 0.0032734069199612 1 -0.0554216742167862 "seurat"
"Phgdh" "Phgdh" 0.00331304855204399 1 -0.029402865368187 "seurat"
"Rrm1" "Rrm1" 0.00331724337556051 1 -0.071174429858293 "seurat"
"Pop7" "Pop7" 0.00331775409897115 1 -0.092226244645557 "seurat"
"Ppp3r1" "Ppp3r1" 0.00332456038637648 1 0.167211194075125 "seurat"
"Pold4" "Pold4" 0.00332914684130767 1 -0.0668770672031383 "seurat"
"Atn1.1" "Atn1.1" 0.00334428808233811 1 -0.0812996394628113 "seurat"
"Mpped2" "Mpped2" 0.00335362167348564 1 -0.0699087616465678 "seurat"
"Tmeff2" "Tmeff2" 0.00335801531951561 1 0.105018722367218 "seurat"
"Cdk16" "Cdk16" 0.00337420678359173 1 0.172322981374201 "seurat"
"Tbcb" "Tbcb" 0.00339720815662258 1 -0.0138353527253787 "seurat"
"Fam50a" "Fam50a" 0.003416828280857 1 -0.0738655974767797 "seurat"
"Clasrp" "Clasrp" 0.00343635666413428 1 -0.0473119472777701 "seurat"
"Foxp1" "Foxp1" 0.00343980028501225 1 -0.0705569583583354 "seurat"
"Ppp1r14c" "Ppp1r14c" 0.00345840282734528 1 -0.0452927822887412 "seurat"
"Sptbn2" "Sptbn2" 0.00346028042436058 1 -0.0709596371609029 "seurat"
"Phlda3" "Phlda3" 0.0034793513987603 1 -0.0764725732485133 "seurat"
"Lars" "Lars" 0.00348670330196247 1 -0.0804730414553331 "seurat"
"Golga7b" "Golga7b" 0.00350599910747103 1 0.162038061556067 "seurat"
"Zcchc11" "Zcchc11" 0.00352686446040147 1 -0.0577787559296766 "seurat"
"Magoh" "Magoh" 0.00353976714152172 1 -0.0742433546471417 "seurat"
"Lgals1" "Lgals1" 0.00356074177102639 1 -0.0675235749550632 "seurat"
"Emx1" "Emx1" 0.00356130068071041 1 0.109786262089553 "seurat"
"Prr3" "Prr3" 0.00360032293889839 1 -0.0703220673439035 "seurat"
"Vstm2b" "Vstm2b" 0.00360912499199865 1 0.132184080110578 "seurat"
"Bcl11b" "Bcl11b" 0.0036240898367664 1 -0.0411567770188846 "seurat"
"Ykt6" "Ykt6" 0.00362702437677546 1 0.159422066779919 "seurat"
"Efna3" "Efna3" 0.00362770696522422 1 0.13406519010387 "seurat"
"Kcnd2" "Kcnd2" 0.00367212169030984 1 -0.0567171985844254 "seurat"
"Ifitm10" "Ifitm10" 0.00367485182952477 1 0.0888445016230219 "seurat"
"Fam162a" "Fam162a" 0.00368322158739544 1 -0.0527007453413073 "seurat"
"Ndufb5" "Ndufb5" 0.00370397548976863 1 -0.00406299247476571 "seurat"
"Rgcc" "Rgcc" 0.00371475553743715 1 -0.0367906799288265 "seurat"
"Lsm11" "Lsm11" 0.00372339286055192 1 -0.0774374541245503 "seurat"
"Pkia" "Pkia" 0.00372554250254918 1 0.173558983203623 "seurat"
"Limch1" "Limch1" 0.00372638829360484 1 -0.068753960544956 "seurat"
"Khdrbs2" "Khdrbs2" 0.00374291917982933 1 0.0899221024324481 "seurat"
"Gnb2" "Gnb2" 0.00377451072381863 1 0.0219056492190419 "seurat"
"Sdcbp" "Sdcbp" 0.00377472354539937 1 0.151394095876702 "seurat"
"Bicd2" "Bicd2" 0.00379522876675439 1 -0.0631878301917259 "seurat"
"Srm" "Srm" 0.00382361561078479 1 0.146718823595982 "seurat"
"Cse1l" "Cse1l" 0.00385353336934374 1 -0.0468831417213557 "seurat"
"Birc5" "Birc5" 0.00388694763245854 1 -0.0700568345385252 "seurat"
"Ppp2r1a" "Ppp2r1a" 0.00390351052137228 1 0.160130547667456 "seurat"
"Lsamp" "Lsamp" 0.00391355720528322 1 -0.0651226280648822 "seurat"
"Crls1" "Crls1" 0.00391467933765027 1 0.136248569013409 "seurat"
"Bmyc" "Bmyc" 0.00393670233510018 1 0.180710210138728 "seurat"
"Pbxip1" "Pbxip1" 0.00394538823279171 1 -0.0748191003833773 "seurat"
"Vamp7" "Vamp7" 0.00394832775385365 1 0.150287656974517 "seurat"
"Cdh15" "Cdh15" 0.00394937891250076 1 0.0852063082227144 "seurat"
"Ivns1abp" "Ivns1abp" 0.00397311878735691 1 0.165520891186194 "seurat"
"Tiprl" "Tiprl" 0.00399564651042587 1 0.183861630497048 "seurat"
"Elovl4" "Elovl4" 0.00399829090415747 1 0.121233258564882 "seurat"
"Gng3" "Gng3" 0.00402144242904626 1 0.0137671194677487 "seurat"
"Spock2" "Spock2" 0.00406397478689478 1 -0.0831699520456999 "seurat"
"Wdr33" "Wdr33" 0.0041521086234546 1 -0.0604318690339564 "seurat"
"Pygo1" "Pygo1" 0.00416102117585556 1 -0.0574657564357573 "seurat"
"Rbm27" "Rbm27" 0.00416230622980821 1 -0.0656312853994868 "seurat"
"G3bp2" "G3bp2" 0.00417193613642246 1 -0.062310192544025 "seurat"
"Dlg2" "Dlg2" 0.00417871967411036 1 -0.0599822758757842 "seurat"
"Rangap1" "Rangap1" 0.00417984941868563 1 -0.0576141990532292 "seurat"
"Dicer1" "Dicer1" 0.00419156988167766 1 -0.0620636317683768 "seurat"
"Arxes2" "Arxes2" 0.0042225126374056 1 0.141551333168216 "seurat"
"Drap1" "Drap1" 0.00425765918092366 1 -0.022123641689471 "seurat"
"Taco1os" "Taco1os" 0.00427613461136444 1 -0.0861052526953054 "seurat"
"Lrrc24" "Lrrc24" 0.00427796140020614 1 0.106618603810962 "seurat"
"Pld3" "Pld3" 0.0043229072045329 1 0.166852164511639 "seurat"
"Eci1" "Eci1" 0.00438718096633022 1 -0.0740344416955748 "seurat"
"Kalrn" "Kalrn" 0.00439930479026253 1 -0.055647840233167 "seurat"
"Xpa" "Xpa" 0.00447731952091868 1 -0.0795776814747335 "seurat"
"Phip" "Phip" 0.00447836241487903 1 -0.0629337950401884 "seurat"
"Tctex1d2" "Tctex1d2" 0.00447865882568713 1 -0.0601204425041316 "seurat"
"Becn1" "Becn1" 0.00450225354558736 1 0.147246438856234 "seurat"
"Col9a3" "Col9a3" 0.00454002288003971 1 -0.0608647626148534 "seurat"
"Golim4" "Golim4" 0.00454931603932786 1 -0.0502391041113892 "seurat"
"Ggnbp2" "Ggnbp2" 0.0045777268755274 1 -0.0869499234358156 "seurat"
"Ier3ip1" "Ier3ip1" 0.00458990303614742 1 -0.0253096596517255 "seurat"
"Camk2n2" "Camk2n2" 0.00459208428128312 1 -0.00568362950578849 "seurat"
"Crabp1" "Crabp1" 0.00462678859685722 1 -0.0499175792433199 "seurat"
"Acot7" "Acot7" 0.00468131926108652 1 -0.00923817381888337 "seurat"
"Rabl6" "Rabl6" 0.00469696147890362 1 -0.0700547000190478 "seurat"
"Dip2b" "Dip2b" 0.00470965761306904 1 -0.0665817538962866 "seurat"
"Psmd10" "Psmd10" 0.00470989705656475 1 -0.0649289760866566 "seurat"
"Mical1" "Mical1" 0.00472398049285596 1 0.0941203534942632 "seurat"
"Palld" "Palld" 0.00473904899880123 1 -0.0517252965038221 "seurat"
"Ndufa10" "Ndufa10" 0.00475989668560526 1 -0.0334172255478002 "seurat"
"Gtpbp4" "Gtpbp4" 0.00479968209024502 1 -0.057529921938292 "seurat"
"Dgkd" "Dgkd" 0.0048721970124202 1 -0.0712997273548377 "seurat"
"Ide" "Ide" 0.00488173145309343 1 -0.0649403766669132 "seurat"
"Mgea5" "Mgea5" 0.00490175583189304 1 -0.0814033807005695 "seurat"
"Dctn3" "Dctn3" 0.00491870429786886 1 0.0143714121247767 "seurat"
"Rabac1" "Rabac1" 0.00500571444141062 1 -0.0293657060437535 "seurat"
"Zcchc17" "Zcchc17" 0.00501639377428048 1 -0.0275285006357995 "seurat"
"Taok3" "Taok3" 0.00502700682362833 1 -0.054249612690018 "seurat"
"Eps15" "Eps15" 0.00503951234330085 1 0.149291818196875 "seurat"
"Tdp2" "Tdp2" 0.00511137294227725 1 0.0941548207663188 "seurat"
"Kidins220" "Kidins220" 0.00513460715181604 1 -0.0745671511024073 "seurat"
"Dnajc9" "Dnajc9" 0.00514099221015523 1 -0.0850896122963149 "seurat"
"Nxt2" "Nxt2" 0.00516143365287413 1 0.123495634119748 "seurat"
"Cnot6" "Cnot6" 0.00518546212628206 1 -0.0818542065447063 "seurat"
"Sipa1l1" "Sipa1l1" 0.00519510236922944 1 -0.057549648531914 "seurat"
"Utp11l" "Utp11l" 0.0052005160746627 1 -0.0695029024449939 "seurat"
"Rars" "Rars" 0.00521114244869168 1 0.119638856727753 "seurat"
"Syt5" "Syt5" 0.00524127539810539 1 0.141364977102876 "seurat"
"Trim9" "Trim9" 0.00525768468824714 1 -0.0694160389998797 "seurat"
"Emx2" "Emx2" 0.0052629889119376 1 -0.0605369591651042 "seurat"
"Cmtm5" "Cmtm5" 0.00527174370019185 1 -0.064139081186524 "seurat"
"Pou6f1" "Pou6f1" 0.005285406631681 1 -0.0783616247835511 "seurat"
"Pclo" "Pclo" 0.00534859004809677 1 -0.0814364256984312 "seurat"
"Cks2" "Cks2" 0.0053867756269829 1 -0.0628596633985559 "seurat"
"Usp7" "Usp7" 0.00539291707060606 1 -0.0582875751279341 "seurat"
"Commd4" "Commd4" 0.00539302088898127 1 -0.0321553723643642 "seurat"
"Thy1" "Thy1" 0.00539563302272664 1 0.151962669655005 "seurat"
"Tsfm" "Tsfm" 0.00542567897740799 1 0.145373471014419 "seurat"
"Mtx2" "Mtx2" 0.00544649147777276 1 0.147397786772577 "seurat"
"Trove2" "Trove2" 0.00546909820131936 1 -0.0645214654464554 "seurat"
"Tango2" "Tango2" 0.00547884670840412 1 0.151387331031088 "seurat"
"Lhfpl4" "Lhfpl4" 0.00548496445369873 1 -0.0715450349135094 "seurat"
"Hsdl2" "Hsdl2" 0.00549379042605439 1 0.164986857580689 "seurat"
"Uqcrq" "Uqcrq" 0.00553883584496751 1 0.0570536423990142 "seurat"
"Cox19" "Cox19" 0.00554435272327395 1 -0.0633943930787004 "seurat"
"Zhx3" "Zhx3" 0.00559244595931004 1 -0.0419376682380841 "seurat"
"Cxxc4" "Cxxc4" 0.0056434649602475 1 -0.0661506960855612 "seurat"
"Chrac1" "Chrac1" 0.00565363529691396 1 -0.0743785297664514 "seurat"
"E130006D01Rik" "E130006D01Rik" 0.00565961435821451 1 0.0770476769086991 "seurat"
"Gnpat" "Gnpat" 0.00572200150482342 1 -0.0597710377442435 "seurat"
"Nus1" "Nus1" 0.00574465341507927 1 0.121607401293468 "seurat"
"Efnb3" "Efnb3" 0.00577780604270521 1 -0.0623796871270333 "seurat"
"Fndc3a" "Fndc3a" 0.00579996124344228 1 -0.0628245326974068 "seurat"
"Prmt6" "Prmt6" 0.00581111293368887 1 0.0827613018140908 "seurat"
"Chtf8" "Chtf8" 0.00583831965609264 1 -0.066540009052514 "seurat"
"Usp16" "Usp16" 0.00586282608025672 1 -0.0808467246513466 "seurat"
"Nf1" "Nf1" 0.00586728150995742 1 -0.0618093910813355 "seurat"
"Caln1" "Caln1" 0.00586791647861437 1 -0.0642765630581708 "seurat"
"Ddx17" "Ddx17" 0.0058736581486959 1 -0.0612064018387893 "seurat"
"Agtpbp1" "Agtpbp1" 0.00592023745821126 1 -0.0722841661051208 "seurat"
"Armcx3" "Armcx3" 0.0059453837757998 1 0.147852399726141 "seurat"
"Klhdc10" "Klhdc10" 0.00596253858702164 1 -0.0639843226800678 "seurat"
"Ppp1r13b" "Ppp1r13b" 0.00597664468119097 1 -0.0700529782339998 "seurat"
"Rhot1" "Rhot1" 0.00598847931979629 1 0.119443359730584 "seurat"
"Nap1l3" "Nap1l3" 0.00598944405605306 1 0.12583874891433 "seurat"
"Ppm1a" "Ppm1a" 0.006050128637837 1 0.156875169693608 "seurat"
"Npc2" "Npc2" 0.00607413952289548 1 -0.0529080675157878 "seurat"
"Dcxr" "Dcxr" 0.00608357730858928 1 -0.0641140395300601 "seurat"
"Vps13a" "Vps13a" 0.00610210993482961 1 -0.0611271242276188 "seurat"
"Tuba1a" "Tuba1a" 0.00610416614228741 1 0.117368154450715 "seurat"
"Enah" "Enah" 0.00611778584713604 1 -0.0689963200940061 "seurat"
"Med19" "Med19" 0.00619999674320033 1 -0.0527727810866873 "seurat"
"Ap2a2" "Ap2a2" 0.00620724201017871 1 -0.0308944892594576 "seurat"
"Rab3b" "Rab3b" 0.00622893192445431 1 -0.0828092755081486 "seurat"
"Ube2d2a" "Ube2d2a" 0.00623872452751301 1 0.158303950672688 "seurat"
"Elp2" "Elp2" 0.00624006561902956 1 0.114713690792181 "seurat"
"Mgll" "Mgll" 0.00626882683969007 1 -0.0592865546074068 "seurat"
"Coa5" "Coa5" 0.00633098468276367 1 -0.053336777009225 "seurat"
"B4galt2" "B4galt2" 0.00638219371000668 1 0.171799074787631 "seurat"
"Lig1" "Lig1" 0.00647804610296563 1 -0.0626964673162366 "seurat"
"Ndrg4" "Ndrg4" 0.00649193415319697 1 0.15586361478658 "seurat"
"Rims3" "Rims3" 0.00653700197706047 1 -0.0641186260941087 "seurat"
"Ralb" "Ralb" 0.00654243745397902 1 0.130485611865607 "seurat"
"Mtx1" "Mtx1" 0.00655405831391117 1 -0.055215675675207 "seurat"
"Ly6h" "Ly6h" 0.00657345202212352 1 -0.00245246400161503 "seurat"
"Ghitm" "Ghitm" 0.00660196007062638 1 0.16052988016536 "seurat"
"Itfg1" "Itfg1" 0.00660652990377704 1 0.120490391339447 "seurat"
"Rbm34" "Rbm34" 0.0066097108419312 1 -0.0524139639152628 "seurat"
"Cnot8" "Cnot8" 0.00667047395692371 1 0.101510154165525 "seurat"
"Tpp2" "Tpp2" 0.00669954323979201 1 -0.0535024819893003 "seurat"
"Rb1cc1" "Rb1cc1" 0.00678998951778626 1 -0.0606416329748408 "seurat"
"Sars" "Sars" 0.00681666017223518 1 -0.0590713424033494 "seurat"
"Emc2" "Emc2" 0.00684514611081386 1 0.164483920829032 "seurat"
"Zbtb21" "Zbtb21" 0.00685465511095315 1 0.0700700057350955 "seurat"
"Fbxw2" "Fbxw2" 0.0068676234831069 1 0.143528311692067 "seurat"
"Cartpt" "Cartpt" 0.00686991852994815 1 -0.0890395763511072 "seurat"
"Anapc5" "Anapc5" 0.00689013274687901 1 0.165260236455655 "seurat"
"Hddc2" "Hddc2" 0.00689217394326618 1 -0.0517410989265514 "seurat"
"Gal3st3" "Gal3st3" 0.00689460536774808 1 0.0918925341869546 "seurat"
"Itgb1" "Itgb1" 0.00689621430735601 1 -0.0665270817063212 "seurat"
"Chchd6" "Chchd6" 0.00690011845810225 1 -0.00960206740923852 "seurat"
"Sema6d" "Sema6d" 0.00692237185020715 1 -0.0644495858581574 "seurat"
"Arfgap1" "Arfgap1" 0.0069508097935196 1 -0.0603249816513569 "seurat"
"Ythdf3" "Ythdf3" 0.00696815158064153 1 -0.0476628092941357 "seurat"
"Sgce" "Sgce" 0.00700704475667843 1 -0.0408977692114944 "seurat"
"Akr1c19" "Akr1c19" 0.00700776583815038 1 -0.0715691169334222 "seurat"
"Acat1" "Acat1" 0.00701573705374278 1 0.167050094086836 "seurat"
"Exosc8" "Exosc8" 0.00703447936016073 1 0.117808208345777 "seurat"
"Kiz" "Kiz" 0.00705787327700076 1 -0.0687074666210389 "seurat"
"Snx10" "Snx10" 0.00706987164271249 1 0.144227221830959 "seurat"
"Fdxr" "Fdxr" 0.00710952229571053 1 -0.0472461629576494 "seurat"
"Wbp11" "Wbp11" 0.00712364119309184 1 0.132891130262781 "seurat"
"Phactr1" "Phactr1" 0.00712490132970406 1 -0.0710084771841327 "seurat"
"Carkd" "Carkd" 0.0071280757882982 1 -0.0635028164093995 "seurat"
"Srp54b" "Srp54b" 0.00713265213133108 1 -0.0597321998575435 "seurat"
"Clk3" "Clk3" 0.00713442400345457 1 0.10407361616731 "seurat"
"Git1" "Git1" 0.00715702442063613 1 -0.0664155529300727 "seurat"
"Utp14a" "Utp14a" 0.00717516382149683 1 -0.0544129674051803 "seurat"
"Syt13" "Syt13" 0.0071781272645472 1 -0.0679191053249143 "seurat"
"Ppig" "Ppig" 0.00720498266712009 1 -0.0691838789567961 "seurat"
"Zcchc6" "Zcchc6" 0.00721633907798215 1 -0.051847373001549 "seurat"
"Gapvd1" "Gapvd1" 0.00722840977759618 1 -0.0531698215897453 "seurat"
"Arap2" "Arap2" 0.00722991732837741 1 -0.0727676299416505 "seurat"
"Syndig1" "Syndig1" 0.00727264811589366 1 0.102043270831923 "seurat"
"Add2" "Add2" 0.00728061507746887 1 -0.0750159339523644 "seurat"
"Mta1" "Mta1" 0.00731213548362528 1 -0.0716286754070442 "seurat"
"Rnf166" "Rnf166" 0.00735086588151398 1 -0.0536532809861166 "seurat"
"Erc2" "Erc2" 0.00735979129014373 1 -0.0741297363427644 "seurat"
"Hmgn3" "Hmgn3" 0.00737782394754009 1 0.176627236253004 "seurat"
"Idh2" "Idh2" 0.00740598639749473 1 -0.0617767357417152 "seurat"
"Hps4" "Hps4" 0.00744486709750836 1 -0.0640003068847784 "seurat"
"Serinc1" "Serinc1" 0.00746334723184046 1 0.133909577913913 "seurat"
"Rab7" "Rab7" 0.00751155039952892 1 0.142516697038994 "seurat"
"Smpd1" "Smpd1" 0.00753943302352107 1 0.101581086044989 "seurat"
"Acp1" "Acp1" 0.00755306650237204 1 -0.0348690128216792 "seurat"
"Eif4b" "Eif4b" 0.00759652024344199 1 -0.0607314910152916 "seurat"
"Mtss1" "Mtss1" 0.00764167231228649 1 -0.0560764512357378 "seurat"
"Cfap20" "Cfap20" 0.00764714525952044 1 0.121775847787205 "seurat"
"Ccdc127" "Ccdc127" 0.00767171227571959 1 -0.0650384523491928 "seurat"
"Rbm26" "Rbm26" 0.00767330293274355 1 -0.0543637395281051 "seurat"
"Dynlt3" "Dynlt3" 0.00768026809762889 1 0.141279066515775 "seurat"
"Ldhb" "Ldhb" 0.00771437474448978 1 0.00815986793613988 "seurat"
"Usp2" "Usp2" 0.00777984899518345 1 0.0786376684257639 "seurat"
"Wwtr1" "Wwtr1" 0.00781536136233032 1 -0.0492483713528453 "seurat"
"Ehmt1" "Ehmt1" 0.00783316201240584 1 -0.052651215970959 "seurat"
"Prpf8" "Prpf8" 0.00783910416259429 1 -0.0527762443417341 "seurat"
"Itch" "Itch" 0.00785124034392332 1 -0.0515902345934365 "seurat"
"Ablim3" "Ablim3" 0.00785897133212803 1 -0.0837756898266406 "seurat"
"Celf2" "Celf2" 0.00786770110868387 1 -0.03410930103554 "seurat"
"Phf21a" "Phf21a" 0.00786823406981775 1 -0.0745744416485223 "seurat"
"Med30" "Med30" 0.00787530538877381 1 0.146557227091202 "seurat"
"B4galt7" "B4galt7" 0.00792209156991741 1 0.0905257337033255 "seurat"
"Zfp931" "Zfp931" 0.00793234847737266 1 0.126034926151432 "seurat"
"Rab34" "Rab34" 0.00794436554779111 1 -0.0576386077169542 "seurat"
"Acox1" "Acox1" 0.00796248887836945 1 -0.0480954261632186 "seurat"
"Npepps" "Npepps" 0.00800143124822774 1 -0.0566428722186467 "seurat"
"Cabin1" "Cabin1" 0.00801500912235756 1 -0.0660142192900592 "seurat"
"Rnf32" "Rnf32" 0.00802006160928512 1 0.0953682339866 "seurat"
"Cpsf2" "Cpsf2" 0.00806254905687234 1 -0.0582932092360279 "seurat"
"Ppp1r2" "Ppp1r2" 0.0080787402450482 1 0.152778464047811 "seurat"
"Bcl2l12" "Bcl2l12" 0.00809053050448884 1 0.0864709208533967 "seurat"
"Trappc6b" "Trappc6b" 0.00812300844234477 1 0.157422280610963 "seurat"
"Rbms1" "Rbms1" 0.00815757767712215 1 -0.0556440439339926 "seurat"
"Rab4a" "Rab4a" 0.00816827947808544 1 0.132660960723112 "seurat"
"Ptpre" "Ptpre" 0.00817977379339409 1 -0.0402022562777606 "seurat"
"Eif4g3" "Eif4g3" 0.00820353366945343 1 -0.0578444766743864 "seurat"
"Mprip" "Mprip" 0.00825064681330042 1 -0.0594007593742995 "seurat"
"Atg13" "Atg13" 0.00827518110583773 1 -0.0655972359379181 "seurat"
"Spc24" "Spc24" 0.0083242041652031 1 -0.0597502024783899 "seurat"
"Mpst" "Mpst" 0.00836534406365479 1 -0.0544641654326334 "seurat"
"Snap47" "Snap47" 0.00843021452983542 1 0.15185288660445 "seurat"
"Prkcdbp" "Prkcdbp" 0.0084392904881752 1 -0.0412893388862705 "seurat"
"Desi1" "Desi1" 0.00849774846356179 1 -0.0344212878704974 "seurat"
"Sqle" "Sqle" 0.00850280101153476 1 0.148032705063873 "seurat"
"Aldh5a1" "Aldh5a1" 0.0085120670603185 1 -0.0840971695679552 "seurat"
"Nrxn3" "Nrxn3" 0.00855635321233209 1 -0.0609950377224047 "seurat"
"Hnrnpk" "Hnrnpk" 0.00857179599789601 1 0.154101759098832 "seurat"
"Arl6ip4" "Arl6ip4" 0.00862220867891178 1 -0.0555274149778318 "seurat"
"Agpat3" "Agpat3" 0.00864643888392144 1 -0.0637085070355522 "seurat"
"Szrd1" "Szrd1" 0.00865390352055031 1 0.115737451654769 "seurat"
"Zfp821" "Zfp821" 0.00865441764514639 1 -0.0587082805952673 "seurat"
"Nol6" "Nol6" 0.00866233291798615 1 -0.0369539179684873 "seurat"
"5031439G07Rik" "5031439G07Rik" 0.00867537699619074 1 -0.0734202169336122 "seurat"
"Txnl4a" "Txnl4a" 0.00870044523337139 1 -0.0279490643666573 "seurat"
"Nlk" "Nlk" 0.00875014769070895 1 -0.0594849428808004 "seurat"
"Ddx10" "Ddx10" 0.00880592330868791 1 -0.0493582156941681 "seurat"
"Mtmr4" "Mtmr4" 0.00886841293664752 1 -0.0498267274350773 "seurat"
"Pfdn4" "Pfdn4" 0.00889064153045896 1 0.143314953857157 "seurat"
"Smad4" "Smad4" 0.00899246811057713 1 -0.0463631261713717 "seurat"
"Rsf1" "Rsf1" 0.00899958725056832 1 -0.0805046420102385 "seurat"
"Ugdh" "Ugdh" 0.00900208664391154 1 0.124142480873899 "seurat"
"Gskip" "Gskip" 0.00905251771179744 1 -0.0697743152427998 "seurat"
"Nkap" "Nkap" 0.00905522265964724 1 -0.0667522984079479 "seurat"
"Fam110b" "Fam110b" 0.00907918283171752 1 -0.0785267715990077 "seurat"
"Rab11fip2" "Rab11fip2" 0.00910368396915747 1 -0.0471302548728483 "seurat"
"Akr1e1" "Akr1e1" 0.00910390054034881 1 0.116742120234727 "seurat"
"Fam171a2" "Fam171a2" 0.00910616237310994 1 -0.0576982143081282 "seurat"
"Phf3" "Phf3" 0.00917359543080374 1 -0.0762362160295121 "seurat"
"C1ql3" "C1ql3" 0.00917630619514461 1 -0.0600156902365006 "seurat"
"Pcdh17" "Pcdh17" 0.00919222611705979 1 -0.0618434917210212 "seurat"
"Ttc9b" "Ttc9b" 0.00921721556562445 1 0.0194560296219053 "seurat"
"Prkar2a" "Prkar2a" 0.00929329055973287 1 -0.0639446017689997 "seurat"
"Slmo2" "Slmo2" 0.00931365118949907 1 0.133294768378998 "seurat"
"Atp5k" "Atp5k" 0.00932315308133936 1 0.04692573655664 "seurat"
"Rraga" "Rraga" 0.00936700410376203 1 0.147661690584102 "seurat"
"Cbarp" "Cbarp" 0.0093707453046626 1 0.151007194036988 "seurat"
"Spire1" "Spire1" 0.00938638217820777 1 -0.0471832657571783 "seurat"
"Gsta4" "Gsta4" 0.00943251576840344 1 -0.0653136304453099 "seurat"
"Aurkaip1" "Aurkaip1" 0.0094655894739799 1 -0.024346379229677 "seurat"
"Afap1" "Afap1" 0.00947417325166238 1 -0.0703046208562554 "seurat"
"Fkbp1b" "Fkbp1b" 0.009497261897648 1 0.155208811111302 "seurat"
"Hdlbp" "Hdlbp" 0.00950106446615792 1 -0.0547333677477807 "seurat"
"Med9" "Med9" 0.00951484897066531 1 -0.0679199398045506 "seurat"
"Ppp2ca" "Ppp2ca" 0.00951906249140203 1 0.156995863929413 "seurat"
"Syce2" "Syce2" 0.0095433853186177 1 -0.0678660205468616 "seurat"
"Cspp1" "Cspp1" 0.00956031268361995 1 -0.0501820742490976 "seurat"
"1110015O18Rik" "1110015O18Rik" 0.00958728260175667 1 0.0793450348615372 "seurat"
"1700021F05Rik" "1700021F05Rik" 0.0096428274383833 1 0.144649361275521 "seurat"
"Iws1" "Iws1" 0.00967547351355166 1 -0.0504481676369931 "seurat"
"Cbfb" "Cbfb" 0.00970454633035369 1 0.132535176903507 "seurat"
"Zfyve9" "Zfyve9" 0.00972071661698864 1 -0.0445792639915448 "seurat"
"Lrp8" "Lrp8" 0.00974045050367732 1 -0.063667577531188 "seurat"
"Pcdh10" "Pcdh10" 0.0097414021214651 1 -0.0424832395581838 "seurat"
"Twistnb" "Twistnb" 0.00979902444930316 1 -0.0555516521442173 "seurat"
"Fnta" "Fnta" 0.00980328714357779 1 -0.0415777571119262 "seurat"
"Wscd1" "Wscd1" 0.00982412443029989 1 -0.0669783335811151 "seurat"
"Arf4" "Arf4" 0.00988552155414592 1 0.166278232071582 "seurat"
"Lasp1" "Lasp1" 0.00988766043404662 1 -0.0548587907327622 "seurat"
"Nt5c" "Nt5c" 0.00994252037552148 1 -0.0525325813777565 "seurat"
"Prkcb" "Prkcb" 0.00997974020634475 1 -0.0303146298028298 "seurat"
"Fam107b" "Fam107b" 0.00998497837501379 1 -0.0582040632862295 "seurat"
"Sys1" "Sys1" 0.0100167258918163 1 -0.0574278082665307 "seurat"
"Tceal1" "Tceal1" 0.0100483907857297 1 0.126005396005674 "seurat"
"Mvk" "Mvk" 0.010049062318271 1 -0.0544986724885267 "seurat"
"Plvap" "Plvap" 0.0100560660805177 1 0.114214488101918 "seurat"
"Plpp1" "Plpp1" 0.0100918653562343 1 0.103536187275816 "seurat"
"Cox6b2" "Cox6b2" 0.0101094429409699 1 -0.0519834165998757 "seurat"
"Ubn1" "Ubn1" 0.0101492034838673 1 -0.0569623289703948 "seurat"
"Ccdc22" "Ccdc22" 0.0101677793742784 1 -0.0654897924030692 "seurat"
"Celf1" "Celf1" 0.0102045217048516 1 -0.0733825818483709 "seurat"
"Ctsd" "Ctsd" 0.0102351159412369 1 -0.0523445992145627 "seurat"
"Zfp948" "Zfp948" 0.0102463053318013 1 -0.0535713868521227 "seurat"
"Igbp1" "Igbp1" 0.0102528840005983 1 -0.0601110791021481 "seurat"
"Whsc1" "Whsc1" 0.0102759017116038 1 -0.0647307098967386 "seurat"
"Pfdn1" "Pfdn1" 0.0102939314990962 1 0.00380042698088334 "seurat"
"Myom3" "Myom3" 0.0103236797209753 1 -0.0542005797662453 "seurat"
"Maf1" "Maf1" 0.0103435434493713 1 -0.0514717862945936 "seurat"
"Phospho2" "Phospho2" 0.0103448817911647 1 0.0701317599912115 "seurat"
"Runx1t1" "Runx1t1" 0.0103537260621445 1 -0.0531908481784731 "seurat"
"Higd1a" "Higd1a" 0.0103568682972749 1 0.0120341773230552 "seurat"
"Dlx1" "Dlx1" 0.0103572381388875 1 -0.0628516404207033 "seurat"
"Ptp4a1" "Ptp4a1" 0.0103644383236204 1 0.161158461951866 "seurat"
"Commd7" "Commd7" 0.0103995452221959 1 -0.0640330063988982 "seurat"
"Slc7a5" "Slc7a5" 0.0104436642828111 1 -0.0451694842647116 "seurat"
"Psma6" "Psma6" 0.0104493679731192 1 -0.0270500033026517 "seurat"
"Rhou" "Rhou" 0.0104898186074659 1 -0.0540401988448584 "seurat"
"Zfp512b" "Zfp512b" 0.0105501110036417 1 -0.0570206770118304 "seurat"
"Atp6v1c1" "Atp6v1c1" 0.0106275627626997 1 0.147070044919085 "seurat"
"Isy1" "Isy1" 0.0106333150298979 1 -0.0418526634064124 "seurat"
