"gene" "pval" "padj" "logfc" "method"
"154" "9130401M01Rik" 0.812396049453468 0.975576651569644 0.00556284835941557 "MAST"
"155" "9330020H09Rik" 0.435855618228528 0.909364470292785 NA "MAST"
"156" "9330151L19Rik" 0.47318608976667 0.91667721592658 NA "MAST"
"157" "9330159F19Rik" 0.894320718188531 1 -0.00312369867671553 "MAST"
"158" "9430016H08Rik" 0.986533808608646 1 0.000585311416062481 "MAST"
"159" "9430038I01Rik" 0.65931432488709 0.943531012714937 -0.0029248182503118 "MAST"
"160" "9530068E07Rik" 0.348637915259257 0.909364470292785 NA "MAST"
"161" "9530077C05Rik" 0.351671648540308 0.909364470292785 NA "MAST"
"162" "A330041J22Rik" 0.588941746471018 0.91667721592658 0.00283330024160813 "MAST"
"163" "A330102I10Rik" 0.409910482633686 0.909364470292785 0.00100957122475693 "MAST"
"164" "A430005L14Rik" 0.940745029039198 1 0.00160801976281835 "MAST"
"165" "A630072M18Rik" 0.363722605070513 0.909364470292785 NA "MAST"
"166" "A730017C20Rik" 0.950149043121507 1 -0.00266551093414671 "MAST"
"167" "A730098A19Rik" 0.34825507930193 0.909364470292785 NA "MAST"
"168" "A830009L08Rik" 0.891986362643214 1 -0.00518668753882334 "MAST"
"169" "A830010M20Rik" 0.435919498957413 0.909364470292785 NA "MAST"
"170" "A830018L16Rik" 0.302359899309724 0.909364470292785 NA "MAST"
"171" "A830029E22Rik" 0.54059973090623 0.91667721592658 0.00571706456056872 "MAST"
"172" "A830082K12Rik" 0.46884103535545 0.914979757247008 NA "MAST"
"173" "A930012L18Rik" 0.358569614573028 0.909364470292785 NA "MAST"
"174" "A930015D03Rik" 0.453061211769498 0.909364470292785 NA "MAST"
"175" "AI413582" 0.523423999848567 0.91667721592658 -0.0444652206488144 "MAST"
"176" "AI593442" 0.544007203242964 0.91667721592658 -0.015636669146127 "MAST"
"177" "AI597479" 0.427687735834422 0.909364470292785 NA "MAST"
"178" "AI837181" 0.14216854073871 0.753819003148194 NA "MAST"
"179" "AI849053" 0.0647170280342719 0.557446729010002 0.0162523222267338 "MAST"
"180" "AI854517" 0.44766019165491 0.909364470292785 0.0192747936207253 "MAST"
"181" "AI854703" 0.534736426093017 0.91667721592658 NA "MAST"
"182" "AK010878" 0.970146077714577 1 -0.00122828426895272 "MAST"
"183" "AU019823" 0.263084498620771 0.888234154697357 NA "MAST"
"184" "AU022252" 0.183068954723609 0.839850701980334 NA "MAST"
"185" "AW209491" 1 1 NA "MAST"
"186" "AW549877" 0.742858953908239 0.962342065712308 NA "MAST"
"187" "AY036118" 0.23627647215834 0.882447457957523 NA "MAST"
"188" "Aacs" 0.685909933985234 0.959683213271466 -9.04884564985444e-05 "MAST"
"189" "Aagab" 0.246682768597699 0.888234154697357 NA "MAST"
"190" "Aak1" 0.57733270690646 0.91667721592658 NA "MAST"
"191" "Aamdc" 0.00918501833593068 0.153956358742913 0.0828976943200027 "MAST"
"192" "Aamp" 0.22667948513315 0.881839464348601 0.066775325926922 "MAST"
"193" "Aar2" 0.263098777231731 0.888234154697357 NA "MAST"
"194" "Aard" 0.516904187888341 0.91667721592658 NA "MAST"
"195" "Aars" 0.690454397195928 0.961585329158854 0.0115534244873807 "MAST"
"196" "Aasdhppt" 0.0207117934883109 0.27929775655102 NA "MAST"
"197" "Aatf" 0.719530351631922 0.961585329158854 NA "MAST"
"198" "Aatk" 0.8809456656423 1 0.000781483202317648 "MAST"
"199" "Abat" 0.818219937967643 0.977246289348164 -0.00404687938914247 "MAST"
"200" "Abca1" 0.593443221170188 0.91667721592658 0.00198433518130987 "MAST"
"201" "Abca3" 0.484187580259237 0.91667721592658 NA "MAST"
"202" "Abcb10" 0.80134299465923 0.972730058153184 NA "MAST"
"203" "Abcb8" 0.78118487735549 0.967078970092744 NA "MAST"
