"","gene","Pr..Chisq.","fdr","logfc"
"1844","Dnlz",0.462384772620801,0.917392514413533,-0.0861545869111804
"1845","Dnm1",0.615579807202104,0.971644152121218,0.00664070777443982
"1846","Dnm1l",0.946732813978305,1,-0.0037186282724103
"1847","Dnm2",0.154953181355275,0.719631599992886,NA
"1848","Dnm3",0.863580610070137,1,0.0019654635550686
"1849","Dnmt1",0.986219628040193,1,0.000261362016905258
"1850","Dnmt3a",0.674729901033686,0.980886132128837,-0.0166280258199984
"1851","Dnpep",0.998859845963357,1,0.000734395413993144
"1852","Dnttip1",0.971784693305868,1,-3.50281130620227e-05
"1853","Dnttip2",0.0271377729516556,0.322290384127182,-0.0154068686970843
"1854","Doc2a",0.152953670648309,0.719631599992886,0.0060506577094097
"1855","Doc2b",0.718211038066368,0.984519980171691,NA
"1856","Dock1",1,1,NA
"1857","Dock3",0.136345808104343,0.719631599992886,NA
"1858","Dock7",0.692288898152667,0.98205666125991,-0.00403983370470937
"1859","Dock9",1,1,NA
"1860","Dohh",0.521231619673788,0.963492821319185,0.0181572863603074
"1861","Dok4",0.125849588918115,0.719631599992886,0.0259653539230452
"1862","Dok5",0.102401753039423,0.675699102038198,0.0531132394122963
"1863","Dopey2",0.137533457451152,0.719631599992886,NA
"1864","Dpcd",0.649890139250038,0.97364066277973,-0.0249338180522092
"1865","Dpf1",0.956277948800523,1,-0.00623814843194428
"1866","Dpf2",0.106270242878814,0.689939115305533,NA
"1867","Dph3",0.540929030941689,0.971644152121218,0.017650164268604
"1868","Dph5",0.103389854603683,0.67860824970432,NA
"1869","Dph6",0.674200954757221,0.980886132128837,NA
"1870","Dph7",0.617661648530341,0.971644152121218,NA
"1871","Dpm1",0.935062256729646,1,0.00126583258587108
"1872","Dpm2",0.888502375563985,1,-0.00373418141673196
"1873","Dpm3",0.583778080356541,0.971644152121218,0.0348154653170098
"1874","Dpp10",0.332742747804317,0.898756202088918,NA
"1875","Dpp3",0.233932362718442,0.839092003036453,-0.0162457374806974
"1876","Dpp6",0.636401858138593,0.971644152121218,NA
"1877","Dpp8",0.430252133573006,0.917392514413533,NA
"1878","Dppa5a",0.387477394838451,0.917392514413533,NA
"1879","Dpy30",0.0462459899212131,0.428088686057784,0.0520686358141195
"1880","Dpysl2",0.00906162742153607,0.150481747967824,-0.478467001717228
"1881","Dpysl3",0.00349708302908351,0.0710710301717991,-0.259672686994816
"1882","Dpysl4",0.165369243414398,0.734587586535538,NA
"1883","Dpysl5",0.0118967981563613,0.18243898389007,-0.0713127800277379
"1884","Dr1",0.640352178313435,0.971644152121218,-0.00546896191362889
"1885","Dram2",0.390225630564613,0.917392514413533,NA
"1886","Drap1",0.813698232868011,1,0.0137559952939932
"1887","Drg1",0.878285643995422,1,0.00486290388312387
"1888","Drg2",0.746906212985703,0.984519980171691,0.00143181810958122
"1889","Drosha",0.404723166329379,0.917392514413533,NA
"1890","Drp2",0.150745659632649,0.719631599992886,NA
"1891","Dscr3",0.188899801543359,0.766931056181129,NA
"1892","Dst",0.027308780891915,0.322290384127182,-0.0280563747350604
"1893","Dstn",0.0010079005801715,0.0252820935739521,-0.255538181612289
"1894","Dtd1",0.173077156998456,0.75434722011356,0.0293075376700656
"1895","Dtd2",0.268837335407517,0.854200062140544,NA
"1896","Dtna",0.0997394555973218,0.671253203458242,NA
"1897","Dtnb",0.463491827842688,0.917392514413533,NA
"1898","Dtnbp1",0.287789634322007,0.854200062140544,0.0291674703517657
"1899","Dtx1",0.824396643104751,1,-0.00315119948471737
"1900","Dtx3",0.98835911095914,1,0.00305239903664659
"1901","Dtx4",0.290211780746746,0.854200062140544,-0.0111440853125939
"1902","Dtymk",0.160254102946334,0.719631599992886,0.0649372132920859
"1903","Dubr",0.446874437286647,0.917392514413533,NA
"1904","Dus1l",0.739799647057237,0.984519980171691,NA
"1905","Dus2",1,1,NA
"1906","Dus3l",1,1,NA
"1907","Dusp11",0.854245760302112,1,-0.00565162816545114
"1908","Dusp12",0.745786997859842,0.984519980171691,NA
"1909","Dusp14",1,1,NA
"1910","Dusp15",0.0665387290632886,0.548520732676749,NA
"1911","Dusp18",0.443894833698729,0.917392514413533,NA
"1912","Dusp19",0.593522617006029,0.971644152121218,NA
"1913","Dusp22",0.513662020423818,0.954283606691658,NA
"1914","Dusp23",0.591492025304987,0.971644152121218,NA
"1915","Dusp26",0.117929662226536,0.719631599992886,0.0669784273181876
"1916","Dusp28",1,1,-6.30497631365851e-05
"1917","Dusp3",0.0464682987810085,0.429039350649878,0.0715253424039068
"1918","Dusp6",0.391349399268768,0.917392514413533,NA
"1919","Dusp8",0.551213294293448,0.971644152121218,-0.00586353340784972
"1920","Dut",0.345011638525323,0.915058438500783,-0.00715410323658699
"1921","Dvl1",0.151253592715275,0.719631599992886,NA
"1922","Dxo",1,1,NA
"1923","Dym",0.412324662336894,0.917392514413533,NA
"1924","Dync1h1",0.449349483993743,0.917392514413533,-0.0104536696773178
"1925","Dync1i1",0.538765975716352,0.971644152121218,0.0173568561461307
"1926","Dync1i2",0.133852881735549,0.719631599992886,-0.0730578718415167
"1927","Dync1li1",0.880553176178994,1,0.00212331297240285
"1928","Dync1li2",0.156713961605261,0.719631599992886,-0.0142960724820404
"1929","Dync2li1",0.292867072620415,0.854200062140544,NA
"1930","Dynll1",0.202321599392916,0.787977825214321,0.00280964702169939
"1931","Dynll2",0.0303147093866674,0.341409301632578,0.197663484244737
"1932","Dynlrb1",0.0352066320850816,0.363727691250896,0.178783821673548
"1933","Dynlt1a",1.18299457423091e-14,1.16257576377159e-12,NA
"1934","Dynlt1c",0.785144165685129,0.995974847255939,0.0057736437654657
"1935","Dynlt1f",0.288392690458452,0.854200062140544,-0.0147425382403168
"1936","Dynlt3",0.263685658047898,0.854200062140544,0.039046885554596
"1937","Dyrk1a",0.184987216524173,0.766931056181129,NA
"1938","Dzank1",0.624468819472853,0.971644152121218,NA
"1939","Dzip1",0.994001113862003,1,-0.00192271421957111
"1940","Dzip3",0.787843641580138,0.996999521025915,0.00337197075000439
"1941","E130006D01Rik",0.391638960834271,0.917392514413533,NA
"1942","E130012A19Rik",0.598227861196379,0.971644152121218,NA
"1943","E130114P18Rik",0.683051287101227,0.981347763582118,-0.00033394865856734
"1944","E130309D02Rik",0.690831183189732,0.98205666125991,NA
"1945","E2f1",0.666631633534501,0.978174621306421,NA
"1946","E2f4",0.668166769769686,0.978605187000739,NA
"1947","E2f5",0.40107183107457,0.917392514413533,-0.00815581938099625
"1948","E530001K10Rik",0.87034062452817,1,0.00354082820701076
"1949","Eapp",0.399934073723632,0.917392514413533,0.0166083083837454
"1950","Ebag9",0.616699277566679,0.971644152121218,NA
"1951","Ebi3",0.842074890744737,1,-0.000279954923340601
"1952","Ebna1bp2",0.984635001032119,1,0.00183610206682895
"1953","Ebp",0.137188841404522,0.719631599992886,NA
"1954","Ebpl",0.0387027258967552,0.37679952211881,-0.0334282630805915
"1955","Ecd",0.387531149103921,0.917392514413533,NA
"1956","Ece2",0.639045196434785,0.971644152121218,NA
"1957","Ech1",0.669439532333232,0.978656121475563,-0.00870371596130405
"1958","Echdc1",0.759510357304517,0.986087521542303,0.00531652410915863
"1959","Echs1",0.475023878911628,0.923528809569652,-0.00439006688373884
"1960","Eci1",0.389866254200372,0.917392514413533,-0.0201180715947851
"1961","Eci2",0.824955468940103,1,0.0173719733450393
"1962","Ecsit",0.830003459914808,1,-0.00119900015306941
"1963","Edc3",1,1,NA
"1964","Edem2",0.265476718384226,0.854200062140544,NA
"1965","Edf1",9.58963830310863e-05,0.00321476940123838,-0.46837193981751
"1966","Ednrb",0.156780021869123,0.719631599992886,0.0233871412943599
"1967","Eea1",0.752116701749724,0.984519980171691,NA
"1968","Eed",1,1,NA
"1969","Eef1a1",5.33641006892004e-100,7.65668116688648e-97,-2.23909011881926
"1970","Eef1a2",0.301870522314462,0.859031783849247,0.050932134815218
"1971","Eef1b2",1.84127937279739e-16,2.17045668988009e-14,-0.940575287594113
"1972","Eef1d",1.06224760174415e-05,0.000418712323896294,-0.19224591585939
"1973","Eef1e1",0.00104621110830425,0.026151632372734,0.129004767619726
"1974","Eef1g",3.4938920417786e-15,3.58074021538852e-13,-1.0933412264593
"1975","Eef2",4.47632263147775e-15,4.52297726172132e-13,-0.872344022040998
"1976","Eef2k",0.746459901891353,0.984519980171691,NA
"1977","Eefsec",0.601712442597142,0.971644152121218,NA
"1978","Eepd1",0.456014703907723,0.917392514413533,NA
"1979","Efcab14",0.346924827367698,0.917037108156177,NA
"1980","Efcab2",1,1,NA
"1981","Efemp2",0.733277943388055,0.984519980171691,NA
"1982","Efhd1",0.790498420532278,0.999301439453492,0.00328058391929454
"1983","Efhd2",0.87087906161407,1,-0.00161565313818679
"1984","Efna2",0.656792527407686,0.976187856400873,NA
"1985","Efna3",0.0543382194562537,0.477723512719564,NA
"1986","Efna5",0.736906193899218,0.984519980171691,NA
"1987","Efnb2",0.859301419602766,1,0.000867908131200826
"1988","Efnb3",0.527841741501574,0.969307035730894,-0.0146575427008108
"1989","Efr3a",0.997645683065338,1,-5.12150346008294e-05
"1990","Efr3b",0.162698014937989,0.726319576331758,-0.00371404136212239
"1991","Eftud2",0.555127703573501,0.971644152121218,NA
"1992","Egfl7",0.997976800501532,1,-0.000147413190895526
"1993","Egln1",0.874514512208796,1,-0.00348657724434206
"1994","Egln2",0.222850638954137,0.820154048080171,0.028054380190108
"1995","Egln3",0.108414342938457,0.694868100668352,NA
"1996","Egr4",0.612463169047291,0.971644152121218,NA
"1997","Ehbp1",0.73576341065676,0.984519980171691,NA
"1998","Ehbp1l1",0.54575938445646,0.971644152121218,0.00348851454500399
"1999","Ehd1",0.0387619246339116,0.37679952211881,-0.0218625030714217
"2000","Ehd3",0.267211966583313,0.854200062140544,NA
"2001","Ehmt1",0.123841454708265,0.719631599992886,NA
"2002","Ehmt2",0.561848225773788,0.971644152121218,-0.0124810306013834
"2003","Ei24",0.630471657166128,0.971644152121218,0.0128984693072655
"2004","Eid1",0.00526519236343653,0.0986226893349704,0.276859559597119
"2005","Eid2",1,1,NA
"2006","Eid2b",0.409937378393827,0.917392514413533,NA
"2007","Eif1",0.0212800680275699,0.279091787988641,-0.409488067657278
