"","gene","Pr..Chisq.","fdr","logfc"
"4417","Pgm3",0.396674880854007,0.754692793481415,0.0266043810464812
"4418","Pgp",0.203763783470541,0.577251531264208,0.0257156647198342
"4419","Pgpep1",0.877518519102239,0.962076435963128,-0.0102755777864492
"4420","Pgrmc1",0.396085536150666,0.754318459342947,-0.0733820601765883
"4421","Pgrmc2",0.259337690329705,0.639123528143354,-0.0303820892934867
"4422","Pgs1",0.87781475781634,0.962076435963128,-0.0272415045158668
"4423","Phactr1",0.30690174289977,0.681451548442505,-0.0830076843198031
"4424","Phactr3",0.383500825012505,0.747343819244661,0.0844904722400822
"4425","Phax",0.0397283994170474,0.276667072328881,-0.100168891960751
"4426","Phb",0.704586963114853,0.910548751981955,-0.0277863463496402
"4427","Phb2",0.0885293592309658,0.411711114605104,-0.114568455146412
"4428","Phc1",0.94875833248455,0.981596809524684,0.00556226421473954
"4429","Phc2",0.203643532044408,0.577251531264208,-0.036971784932165
"4430","Phf1",0.065827326146838,0.359668878733752,0.0341630525349549
"4431","Phf10",0.743897338267582,0.924209138843813,0.0150836174148833
"4432","Phf14",0.0217954509720444,0.193995738552663,-0.121494747442224
"4433","Phf20",0.38440182506451,0.747343819244661,-0.0397566814526579
"4434","Phf20l1",0.607868192263828,0.865419013951321,-0.0197958395836069
"4435","Phf21a",0.80219342215594,0.941843663994092,-0.0186550183464601
"4436","Phf23",0.520499912179421,0.820305468664513,0.0419994410902727
"4437","Phf24",0.0538966353421607,0.326015566563795,-0.0893835733733365
"4438","Phf3",0.0051339929755165,0.0696200986377954,-0.0963372629164122
"4439","Phf5a",0.0920044343882858,0.418860215643977,-0.102596401344169
"4440","Phf6",0.81808704013823,0.944966502450394,-0.0180348258868537
"4441","Phgdh",0.202819236516454,0.577251531264208,-0.16636012060079
"4442","Phip",0.848832358532894,0.953573964941275,-0.0113822076870891
"4443","Phkg2",0.951467543736284,0.983407024746305,0.00608822888182556
"4444","Phlda1",0.525627117353038,0.822739186491506,-0.0381840547135661
"4445","Phlda3",0.244211034933085,0.624294573497,-0.0660251957600123
"4446","Phldb1",0.022348126937483,0.19716791535639,-0.0480221509563764
"4447","Phlpp1",0.755913565285763,0.927386691672517,-0.00333453210815382
"4448","Phospho2",0.753981009617978,0.927161426636848,0.0130805374881528
"4449","Phpt1",0.789210848170818,0.938367904072063,-0.0943166247477283
"4450","Phtf1",0.762090512532944,0.929188584741832,0.0141413579636107
"4451","Phyh",0.211834577016676,0.589003443808871,0.0773397199898468
"4452","Phyhip",0.461139261404836,0.791236932331273,0.0246427243143253
"4453","Phyhipl",0.221488911763992,0.600287666412873,-0.0109442412541252
"4454","Pi4k2a",0.229882074027632,0.609450849620929,-0.0237191344692832
"4455","Pi4ka",0.164048562511072,0.533734416079108,-0.0324466078321356
"4456","Pianp",0.200287760247475,0.577251531264208,-0.0516734019441213
"4457","Pias2",0.0270442592651485,0.22362006324826,-0.0718334029793309
"4458","Pias4",0.432461125037138,0.777200687750577,0.0198851575238044
"4459","Picalm",0.803456347682334,0.94247488039599,0.0204587409295397
"4460","Pick1",0.113998983704174,0.459702409352618,0.0322884855765385
"4461","Pid1",0.0512898042229906,0.315055098040235,0.0083641609902694
"4462","Pigf",0.435002360434964,0.778912228589537,-0.00138507903094294
"4463","Pigk",0.735872065004767,0.921477778730005,-0.0177464104093589
"4464","Pigp",0.932329852774109,0.977052927322658,-0.00850078463453285
"4465","Pigq",0.859541626651538,0.955670007091696,-0.0138324799263332
